query_id	doc_id		doc_score_b
3		1258		4
3		1279		4
3		1308		4
3		1316		4
3		1335		4
3		1336		4
3		1366		4
3		6		3
3		21		3
3		24		3
3		28		3
3		37		3
3		44		3
3		50		3
3		55		3
3		62		3
3		81		3
3		95		3
3		99		3
3		116		3
3		123		3
3		127		3
3		134		3
3		135		3
3		142		3
3		164		3
3		206		3
3		210		3
3		220		3
3		237		3
3		272		3
3		274		3
3		295		3
3		314		3
3		336		3
3		338		3
3		353		3
3		369		3
3		381		3
3		406		3
3		417		3
3		451		3
3		459		3
3		465		3
3		474		3
3		509		3
3		514		3
3		524		3
3		559		3
3		561		3
3		575		3
3		576		3
3		582		3
3		597		3
3		600		3
3		603		3
3		606		3
3		612		3
3		627		3
3		628		3
3		641		3
3		648		3
3		754		3
3		755		3
3		777		3
3		785		3
3		792		3
3		799		3
3		808		3
3		820		3
3		833		3
3		857		3
3		868		3
3		921		3
3		963		3
3		1035		3
3		1042		3
3		1061		3
3		1068		3
3		1078		3
3		1082		3
3		1097		3
3		1107		3
3		1110		3
3		1118		3
3		1147		3
3		1148		3
3		1151		3
3		1155		3
3		1159		3
3		1183		3
3		1192		3
3		1200		3
3		1239		3
3		1264		3
3		1282		3
3		1289		3
3		1294		3
3		1301		3
3		1302		3
3		1313		3
3		1324		3
3		1330		3
3		1339		3
3		1343		3
3		1364		3
3		1370		3
3		1380		3
3		1386		3
3		1389		3
3		1394		3
3		1395		3
3		2		2
3		11		2
3		12		2
3		15		2
3		23		2
3		25		2
3		29		2
3		30		2
3		42		2
3		46		2
3		51		2
3		52		2
3		61		2
3		76		2
3		86		2
3		88		2
3		97		2
3		98		2
3		102		2
3		125		2
3		130		2
3		133		2
3		153		2
3		154		2
3		161		2
3		165		2
3		168		2
3		169		2
3		171		2
3		186		2
3		239		2
3		243		2
3		260		2
3		263		2
3		267		2
3		281		2
3		293		2
3		299		2
3		306		2
3		349		2
3		352		2
3		360		2
3		366		2
3		375		2
3		396		2
3		416		2
3		419		2
3		428		2
3		436		2
3		440		2
3		452		2
3		458		2
3		461		2
3		463		2
3		479		2
3		498		2
3		516		2
3		519		2
3		527		2
3		537		2
3		538		2
3		539		2
3		540		2
3		545		2
3		549		2
3		553		2
3		565		2
3		567		2
3		569		2
3		578		2
3		607		2
3		610		2
3		611		2
3		622		2
3		625		2
3		626		2
3		633		2
3		635		2
3		640		2
3		650		2
3		655		2
3		668		2
3		671		2
3		672		2
3		699		2
3		701		2
3		706		2
3		712		2
3		716		2
3		718		2
3		721		2
3		722		2
3		726		2
3		734		2
3		748		2
3		750		2
3		757		2
3		759		2
3		767		2
3		773		2
3		782		2
3		788		2
3		789		2
3		794		2
3		800		2
3		803		2
3		807		2
3		816		2
3		822		2
3		825		2
3		830		2
3		837		2
3		839		2
3		852		2
3		855		2
3		867		2
3		870		2
3		889		2
3		899		2
3		902		2
3		912		2
3		927		2
3		934		2
3		978		2
3		979		2
3		992		2
3		999		2
3		1005		2
3		1011		2
3		1013		2
3		1029		2
3		1043		2
3		1047		2
3		1051		2
3		1053		2
3		1056		2
3		1099		2
3		1103		2
3		1113		2
3		1114		2
3		1115		2
3		1119		2
3		1138		2
3		1165		2
3		1177		2
3		1191		2
3		1206		2
3		1235		2
3		1237		2
3		1245		2
3		1253		2
3		1277		2
3		1280		2
3		1281		2
3		1292		2
3		1300		2
3		1325		2
3		1332		2
3		1334		2
3		1351		2
3		1353		2
3		1354		2
3		1355		2
3		1360		2
3		1369		2
3		1372		2
3		1376		2
3		1378		2
3		1379		2
3		1381		2
3		1382		2
3		4		1
3		9		1
3		10		1
3		13		1
3		19		1
3		22		1
3		32		1
3		33		1
3		34		1
3		43		1
3		53		1
3		54		1
3		56		1
3		71		1
3		74		1
3		79		1
3		84		1
3		87		1
3		89		1
3		103		1
3		105		1
3		112		1
3		114		1
3		115		1
3		117		1
3		122		1
3		128		1
3		140		1
3		147		1
3		149		1
3		158		1
3		163		1
3		174		1
3		177		1
3		184		1
3		187		1
3		192		1
3		193		1
3		198		1
3		201		1
3		205		1
3		207		1
3		213		1
3		214		1
3		221		1
3		222		1
3		228		1
3		235		1
3		236		1
3		246		1
3		247		1
3		249		1
3		250		1
3		253		1
3		256		1
3		264		1
3		268		1
3		273		1
3		276		1
3		280		1
3		292		1
3		297		1
3		301		1
3		302		1
3		305		1
3		307		1
3		310		1
3		313		1
3		316		1
3		321		1
3		322		1
3		330		1
3		333		1
3		337		1
3		339		1
3		355		1
3		357		1
3		363		1
3		365		1
3		379		1
3		383		1
3		385		1
3		393		1
3		407		1
3		409		1
3		421		1
3		429		1
3		432		1
3		433		1
3		437		1
3		438		1
3		439		1
3		445		1
3		448		1
3		449		1
3		457		1
3		462		1
3		464		1
3		466		1
3		472		1
3		480		1
3		482		1
3		497		1
3		500		1
3		529		1
3		541		1
3		551		1
3		552		1
3		562		1
3		570		1
3		580		1
3		583		1
3		590		1
3		595		1
3		619		1
3		629		1
3		638		1
3		642		1
3		643		1
3		645		1
3		646		1
3		660		1
3		665		1
3		669		1
3		670		1
3		677		1
3		679		1
3		684		1
3		688		1
3		690		1
3		700		1
3		717		1
3		719		1
3		731		1
3		739		1
3		758		1
3		764		1
3		778		1
3		797		1
3		802		1
3		809		1
3		817		1
3		819		1
3		823		1
3		827		1
3		835		1
3		840		1
3		841		1
3		843		1
3		844		1
3		845		1
3		849		1
3		854		1
3		856		1
3		859		1
3		865		1
3		876		1
3		880		1
3		892		1
3		894		1
3		896		1
3		904		1
3		917		1
3		937		1
3		940		1
3		943		1
3		956		1
3		957		1
3		968		1
3		969		1
3		975		1
3		976		1
3		977		1
3		985		1
3		989		1
3		993		1
3		996		1
3		1006		1
3		1012		1
3		1015		1
3		1028		1
3		1030		1
3		1032		1
3		1041		1
3		1052		1
3		1055		1
3		1070		1
3		1075		1
3		1077		1
3		1079		1
3		1087		1
3		1089		1
3		1093		1
3		1094		1
3		1095		1
3		1098		1
3		1100		1
3		1101		1
3		1106		1
3		1120		1
3		1124		1
3		1128		1
3		1129		1
3		1137		1
3		1139		1
3		1140		1
3		1141		1
3		1150		1
3		1156		1
3		1162		1
3		1163		1
3		1164		1
3		1167		1
3		1173		1
3		1175		1
3		1184		1
3		1190		1
3		1196		1
3		1199		1
3		1202		1
3		1215		1
3		1224		1
3		1225		1
3		1230		1
3		1233		1
3		1236		1
3		1240		1
3		1241		1
3		1243		1
3		1246		1
3		1247		1
3		1248		1
3		1250		1
3		1273		1
3		1274		1
3		1276		1
3		1278		1
3		1283		1
3		1286		1
3		1290		1
3		1291		1
3		1299		1
3		1310		1
3		1318		1
3		1319		1
3		1321		1
3		1322		1
3		1323		1
3		1327		1
3		1337		1
3		1338		1
3		1341		1
3		1344		1
3		1345		1
3		1346		1
3		1348		1
3		1349		1
3		1357		1
3		1358		1
3		1361		1
3		1362		1
3		1373		1
3		1384		1
3		1385		1
4		1201		209
4		1313		172
4		798		159
4		329		152
4		417		132
4		94		120
4		927		117
4		1244		117
4		1239		115
4		89		114
4		452		112
4		73		109
4		160		108
4		1040		108
4		1198		103
4		499		102
4		721		101
4		992		100
4		140		97
4		522		97
4		757		96
4		272		92
4		1144		91
4		673		90
4		827		90
4		131		88
4		1382		88
4		165		87
4		423		87
4		1248		87
4		401		86
4		660		86
4		1147		86
4		157		85
4		1268		85
4		206		83
4		903		83
4		1047		83
4		244		82
4		797		82
4		874		82
4		1370		82
4		1375		80
4		85		79
4		199		79
4		433		79
4		976		79
4		1072		79
4		49		78
4		262		78
4		341		78
4		364		78
4		536		77
4		928		77
4		576		76
4		193		75
4		210		75
4		662		75
4		962		75
4		1164		75
4		1209		75
4		25		74
4		155		74
4		170		74
4		62		73
4		96		73
4		110		73
4		917		73
4		1066		73
4		192		72
4		315		72
4		667		72
4		1175		72
4		1235		72
4		274		71
4		363		71
4		625		71
4		1082		71
4		572		70
4		1134		70
4		1271		70
4		1343		70
4		151		69
4		696		69
4		739		69
4		1229		69
4		24		68
4		149		68
4		166		68
4		344		68
4		375		68
4		563		68
4		1392		68
4		132		67
4		459		67
4		493		67
4		548		67
4		794		67
4		826		67
4		1104		67
4		1199		67
4		101		66
4		325		66
4		334		66
4		977		66
4		1061		66
4		1195		66
4		1202		66
4		1373		66
4		1383		66
4		133		65
4		173		65
4		234		65
4		304		65
4		317		65
4		730		65
4		946		65
4		677		64
4		731		64
4		734		64
4		1107		64
4		1252		64
4		255		63
4		277		63
4		484		63
4		933		63
4		1108		63
4		189		62
4		198		62
4		640		62
4		991		62
4		1242		62
4		115		61
4		381		61
4		974		61
4		1212		61
4		1319		61
4		1342		61
4		1356		61
4		177		60
4		820		60
4		1224		60
4		1261		60
4		1274		60
4		1280		60
4		1291		60
4		72		59
4		156		59
4		163		59
4		289		59
4		308		59
4		410		59
4		458		59
4		540		59
4		792		59
4		811		59
4		989		59
4		1154		59
4		1226		59
4		1255		59
4		45		58
4		135		58
4		404		58
4		443		58
4		466		58
4		1059		58
4		1127		58
4		1303		58
4		168		57
4		213		57
4		569		57
4		599		57
4		986		57
4		1238		57
4		1277		57
4		1380		57
4		14		56
4		80		56
4		83		56
4		99		56
4		205		56
4		230		56
4		266		56
4		373		56
4		902		56
4		1250		56
4		77		55
4		218		55
4		267		55
4		562		55
4		565		55
4		595		55
4		683		55
4		996		55
4		1216		55
4		1240		55
4		197		54
4		288		54
4		414		54
4		523		54
4		571		54
4		701		54
4		987		54
4		1149		54
4		1225		54
4		1309		54
4		191		53
4		689		53
4		710		53
4		767		53
4		889		53
4		1182		53
4		1251		53
4		7		52
4		33		52
4		44		52
4		51		52
4		82		52
4		100		52
4		257		52
4		276		52
4		294		52
4		434		52
4		476		52
4		656		52
4		786		52
4		810		52
4		1092		52
4		1246		52
4		1364		52
4		1398		52
4		59		51
4		97		51
4		146		51
4		164		51
4		174		51
4		240		51
4		575		51
4		649		51
4		705		51
4		828		51
4		872		51
4		1137		51
4		1203		51
4		1265		51
4		1300		51
4		1325		51
4		209		50
4		216		50
4		439		50
4		560		50
4		561		50
4		564		50
4		601		50
4		658		50
4		717		50
4		1094		50
4		1095		50
4		1220		50
4		1273		50
4		1320		50
4		54		49
4		114		49
4		121		49
4		190		49
4		217		49
4		357		49
4		538		49
4		646		49
4		707		49
4		770		49
4		846		49
4		966		49
4		980		49
4		1024		49
4		1200		49
4		1322		49
4		76		48
4		212		48
4		249		48
4		311		48
4		342		48
4		454		48
4		695		48
4		712		48
4		894		48
4		1263		48
4		1281		48
4		1307		48
4		1351		48
4		211		47
4		309		47
4		486		47
4		624		47
4		666		47
4		803		47
4		947		47
4		1230		47
4		1301		47
4		1310		47
4		1393		47
4		134		46
4		150		46
4		222		46
4		252		46
4		297		46
4		332		46
4		416		46
4		600		46
4		779		46
4		801		46
4		1039		46
4		1222		46
4		1341		46
4		1390		46
4		2		45
4		16		45
4		18		45
4		29		45
4		39		45
4		122		45
4		123		45
4		129		45
4		196		45
4		202		45
4		219		45
4		225		45
4		370		45
4		574		45
4		588		45
4		628		45
4		665		45
4		699		45
4		773		45
4		787		45
4		814		45
4		1157		45
4		1292		45
4		1333		45
4		1385		45
4		9		44
4		84		44
4		179		44
4		229		44
4		247		44
4		292		44
4		328		44
4		395		44
4		788		44
4		799		44
4		844		44
4		845		44
4		984		44
4		1025		44
4		1053		44
4		1172		44
4		56		43
4		61		43
4		105		43
4		185		43
4		300		43
4		306		43
4		352		43
4		442		43
4		453		43
4		456		43
4		602		43
4		623		43
4		960		43
4		990		43
4		1035		43
4		1075		43
4		1119		43
4		1213		43
4		34		42
4		57		42
4		125		42
4		138		42
4		239		42
4		310		42
4		365		42
4		406		42
4		420		42
4		479		42
4		511		42
4		603		42
4		651		42
4		675		42
4		929		42
4		1028		42
4		1081		42
4		1113		42
4		1114		42
4		1165		42
4		1247		42
4		1312		42
4		70		41
4		116		41
4		124		41
4		245		41
4		283		41
4		441		41
4		477		41
4		494		41
4		636		41
4		638		41
4		661		41
4		733		41
4		800		41
4		830		41
4		904		41
4		907		41
4		982		41
4		1097		41
4		1110		41
4		1193		41
4		1205		41
4		1296		41
4		1347		41
4		1381		41
4		1387		41
4		32		40
4		171		40
4		299		40
4		305		40
4		353		40
4		426		40
4		467		40
4		498		40
4		531		40
4		659		40
4		692		40
4		782		40
4		784		40
4		785		40
4		796		40
4		805		40
4		815		40
4		825		40
4		934		40
4		943		40
4		1007		40
4		1044		40
4		1156		40
4		1204		40
4		1302		40
4		1327		40
4		1355		40
4		13		39
4		148		39
4		188		39
4		204		39
4		282		39
4		383		39
4		504		39
4		626		39
4		682		39
4		744		39
4		802		39
4		923		39
4		1019		39
4		1034		39
4		1173		39
4		1264		39
4		1352		39
4		1386		39
4		23		38
4		117		38
4		183		38
4		187		38
4		195		38
4		232		38
4		263		38
4		278		38
4		280		38
4		349		38
4		369		38
4		555		38
4		629		38
4		653		38
4		679		38
4		766		38
4		806		38
4		916		38
4		959		38
4		1179		38
4		1353		38
4		1366		38
4		28		37
4		42		37
4		92		37
4		259		37
4		287		37
4		366		37
4		428		37
4		432		37
4		455		37
4		518		37
4		542		37
4		620		37
4		622		37
4		843		37
4		921		37
4		930		37
4		994		37
4		1184		37
4		1329		37
4		1391		37
4		15		36
4		17		36
4		47		36
4		48		36
4		58		36
4		109		36
4		475		36
4		552		36
4		553		36
4		579		36
4		583		36
4		693		36
4		722		36
4		859		36
4		936		36
4		948		36
4		1211		36
4		1282		36
4		1316		36
4		1328		36
4		1389		36
4		8		35
4		37		35
4		103		35
4		162		35
4		227		35
4		253		35
4		302		35
4		474		35
4		520		35
4		529		35
4		596		35
4		641		35
4		685		35
4		690		35
4		714		35
4		804		35
4		975		35
4		993		35
4		1003		35
4		1056		35
4		1163		35
4		1166		35
4		1183		35
4		1186		35
4		1189		35
4		1215		35
4		1258		35
4		1289		35
4		1326		35
4		27		34
4		66		34
4		236		34
4		275		34
4		314		34
4		435		34
4		608		34
4		614		34
4		633		34
4		688		34
4		698		34
4		715		34
4		723		34
4		759		34
4		822		34
4		839		34
4		1192		34
4		1210		34
4		1218		34
4		1259		34
4		1295		34
4		1379		34
4		35		33
4		88		33
4		169		33
4		172		33
4		207		33
4		246		33
4		318		33
4		379		33
4		464		33
4		604		33
4		680		33
4		890		33
4		914		33
4		1074		33
4		1167		33
4		1181		33
4		1275		33
4		1288		33
4		1345		33
4		1354		33
4		1372		33
4		52		32
4		78		32
4		186		32
4		521		32
4		525		32
4		547		32
4		610		32
4		644		32
4		857		32
4		876		32
4		919		32
4		922		32
4		1043		32
4		1187		32
4		1194		32
4		1231		32
4		1241		32
4		1254		32
4		1304		32
4		1344		32
4		1349		32
4		1361		32
4		43		31
4		50		31
4		53		31
4		60		31
4		167		31
4		176		31
4		235		31
4		237		31
4		268		31
4		351		31
4		377		31
4		445		31
4		497		31
4		530		31
4		535		31
4		663		31
4		709		31
4		719		31
4		720		31
4		749		31
4		775		31
4		781		31
4		808		31
4		829		31
4		849		31
4		869		31
4		873		31
4		970		31
4		998		31
4		1000		31
4		1002		31
4		1139		31
4		1180		31
4		1232		31
4		1233		31
4		1245		31
4		1294		31
4		104		30
4		112		30
4		145		30
4		152		30
4		201		30
4		208		30
4		261		30
4		284		30
4		541		30
4		550		30
4		556		30
4		580		30
4		605		30
4		617		30
4		754		30
4		924		30
4		944		30
4		961		30
4		967		30
4		972		30
4		1337		30
4		1339		30
4		1365		30
4		1384		30
4		118		29
4		144		29
4		221		29
4		243		29
4		273		29
4		307		29
4		345		29
4		346		29
4		380		29
4		446		29
4		462		29
4		697		29
4		702		29
4		740		29
4		746		29
4		753		29
4		771		29
4		856		29
4		891		29
4		939		29
4		965		29
4		1098		29
4		1105		29
4		1136		29
4		1190		29
4		1214		29
4		1262		29
4		30		28
4		55		28
4		107		28
4		182		28
4		397		28
4		447		28
4		470		28
4		568		28
4		570		28
4		727		28
4		764		28
4		790		28
4		793		28
4		858		28
4		896		28
4		901		28
4		918		28
4		937		28
4		985		28
4		999		28
4		1078		28
4		1085		28
4		1106		28
4		1131		28
4		1237		28
4		1279		28
4		1284		28
4		1335		28
4		1340		28
4		1377		28
4		1		27
4		6		27
4		20		27
4		63		27
4		91		27
4		269		27
4		356		27
4		495		27
4		566		27
4		573		27
4		587		27
4		589		27
4		613		27
4		627		27
4		648		27
4		704		27
4		736		27
4		895		27
4		956		27
4		1004		27
4		1009		27
4		1051		27
4		1151		27
4		1207		27
4		1236		27
4		1260		27
4		1278		27
4		1286		27
4		1315		27
4		1321		27
4		1336		27
4		81		26
4		108		26
4		127		26
4		214		26
4		228		26
4		290		26
4		296		26
4		360		26
4		388		26
4		508		26
4		528		26
4		558		26
4		567		26
4		611		26
4		654		26
4		668		26
4		732		26
4		741		26
4		748		26
4		750		26
4		760		26
4		762		26
4		783		26
4		819		26
4		824		26
4		851		26
4		867		26
4		912		26
4		940		26
4		979		26
4		997		26
4		1010		26
4		1032		26
4		1077		26
4		1089		26
4		1122		26
4		1125		26
4		1155		26
4		1257		26
4		1270		26
4		1346		26
4		4		25
4		128		25
4		220		25
4		348		25
4		559		25
4		584		25
4		593		25
4		606		25
4		637		25
4		711		25
4		737		25
4		738		25
4		756		25
4		765		25
4		772		25
4		813		25
4		816		25
4		865		25
4		897		25
4		942		25
4		1020		25
4		1057		25
4		1068		25
4		1112		25
4		1115		25
4		1128		25
4		1162		25
4		1185		25
4		1290		25
4		1297		25
4		1324		25
4		1362		25
4		1394		25
4		158		24
4		256		24
4		260		24
4		279		24
4		316		24
4		402		24
4		422		24
4		424		24
4		496		24
4		616		24
4		818		24
4		823		24
4		878		24
4		926		24
4		1006		24
4		1018		24
4		1033		24
4		1064		24
4		1093		24
4		1168		24
4		1197		24
4		1206		24
4		1217		24
4		1253		24
4		1272		24
4		11		23
4		64		23
4		126		23
4		248		23
4		359		23
4		371		23
4		421		23
4		425		23
4		460		23
4		468		23
4		500		23
4		635		23
4		639		23
4		681		23
4		743		23
4		777		23
4		812		23
4		888		23
4		911		23
4		952		23
4		969		23
4		1041		23
4		1121		23
4		1153		23
4		1208		23
4		1330		23
4		1371		23
4		87		22
4		95		22
4		111		22
4		139		22
4		147		22
4		184		22
4		233		22
4		331		22
4		419		22
4		431		22
4		461		22
4		487		22
4		519		22
4		526		22
4		694		22
4		758		22
4		868		22
4		941		22
4		951		22
4		964		22
4		971		22
4		1001		22
4		1015		22
4		1123		22
4		1287		22
4		1298		22
4		1308		22
4		1363		22
4		67		21
4		113		21
4		372		21
4		409		21
4		427		21
4		473		21
4		527		21
4		585		21
4		618		21
4		687		21
4		691		21
4		763		21
4		831		21
4		900		21
4		1017		21
4		1058		21
4		1063		21
4		1079		21
4		1087		21
4		1088		21
4		1126		21
4		1196		21
4		1227		21
4		1396		21
4		26		20
4		38		20
4		46		20
4		130		20
4		251		20
4		265		20
4		333		20
4		337		20
4		368		20
4		457		20
4		480		20
4		506		20
4		582		20
4		642		20
4		686		20
4		713		20
4		726		20
4		807		20
4		840		20
4		860		20
4		899		20
4		1012		20
4		1013		20
4		1031		20
4		1071		20
4		1135		20
4		1170		20
4		1191		20
4		1223		20
4		1334		20
4		1350		20
4		1374		20
4		1400		20
4		40		19
4		79		19
4		159		19
4		175		19
4		258		19
4		321		19
4		335		19
4		358		19
4		394		19
4		440		19
4		448		19
4		510		19
4		581		19
4		652		19
4		676		19
4		678		19
4		716		19
4		774		19
4		789		19
4		837		19
4		881		19
4		883		19
4		1027		19
4		1100		19
4		1129		19
4		1141		19
4		1178		19
4		93		18
4		270		18
4		319		18
4		323		18
4		324		18
4		347		18
4		355		18
4		367		18
4		391		18
4		411		18
4		444		18
4		472		18
4		482		18
4		491		18
4		537		18
4		544		18
4		546		18
4		554		18
4		615		18
4		669		18
4		821		18
4		877		18
4		981		18
4		1029		18
4		1086		18
4		1091		18
4		1099		18
4		1109		18
4		1117		18
4		1169		18
4		1219		18
4		1243		18
4		1267		18
4		1318		18
4		1323		18
4		1360		18
4		98		17
4		200		17
4		293		17
4		322		17
4		403		17
4		415		17
4		465		17
4		534		17
4		594		17
4		612		17
4		645		17
4		671		17
4		700		17
4		724		17
4		729		17
4		780		17
4		852		17
4		870		17
4		893		17
4		988		17
4		1011		17
4		1054		17
4		1065		17
4		1080		17
4		1143		17
4		1177		17
4		1221		17
4		1249		17
4		12		16
4		36		16
4		69		16
4		86		16
4		90		16
4		102		16
4		106		16
4		120		16
4		313		16
4		376		16
4		449		16
4		481		16
4		490		16
4		503		16
4		630		16
4		674		16
4		718		16
4		768		16
4		817		16
4		863		16
4		950		16
4		1008		16
4		1023		16
4		1042		16
4		1052		16
4		1283		16
4		1332		16
4		1369		16
4		231		15
4		295		15
4		327		15
4		330		15
4		354		15
4		361		15
4		385		15
4		386		15
4		430		15
4		488		15
4		545		15
4		549		15
4		591		15
4		791		15
4		841		15
4		848		15
4		887		15
4		906		15
4		955		15
4		958		15
4		1005		15
4		1026		15
4		1049		15
4		1083		15
4		1130		15
4		1188		15
4		1338		15
4		1368		15
4		1376		15
4		10		14
4		68		14
4		75		14
4		343		14
4		374		14
4		378		14
4		390		14
4		408		14
4		505		14
4		577		14
4		634		14
4		655		14
4		657		14
4		664		14
4		742		14
4		751		14
4		842		14
4		853		14
4		885		14
4		908		14
4		913		14
4		938		14
4		1050		14
4		1118		14
4		1120		14
4		1148		14
4		215		13
4		223		13
4		291		13
4		303		13
4		362		13
4		412		13
4		418		13
4		643		13
4		703		13
4		745		13
4		752		13
4		761		13
4		795		13
4		809		13
4		847		13
4		850		13
4		898		13
4		931		13
4		968		13
4		1036		13
4		1073		13
4		1101		13
4		1124		13
4		22		12
4		74		12
4		136		12
4		180		12
4		226		12
4		241		12
4		242		12
4		264		12
4		336		12
4		338		12
4		382		12
4		392		12
4		396		12
4		407		12
4		413		12
4		478		12
4		514		12
4		515		12
4		747		12
4		836		12
4		866		12
4		909		12
4		945		12
4		949		12
4		973		12
4		983		12
4		1055		12
4		1076		12
4		1150		12
4		1158		12
4		1159		12
4		1160		12
4		1228		12
4		1276		12
4		1348		12
4		1367		12
4		1378		12
4		141		11
4		298		11
4		389		11
4		393		11
4		398		11
4		400		11
4		450		11
4		451		11
4		463		11
4		489		11
4		539		11
4		543		11
4		684		11
4		755		11
4		776		11
4		861		11
4		925		11
4		957		11
4		1014		11
4		1016		11
4		1038		11
4		1084		11
4		1133		11
4		1142		11
4		1161		11
4		1171		11
4		1266		11
4		1359		11
4		1388		11
4		143		10
4		178		10
4		224		10
4		429		10
4		436		10
4		513		10
4		586		10
4		597		10
4		621		10
4		706		10
4		778		10
4		838		10
4		855		10
4		871		10
4		880		10
4		884		10
4		886		10
4		905		10
4		1030		10
4		1037		10
4		1046		10
4		1062		10
4		1096		10
4		1116		10
4		1174		10
4		1256		10
4		1311		10
4		1317		10
4		21		9
4		154		9
4		161		9
4		340		9
4		437		9
4		469		9
4		502		9
4		512		9
4		524		9
4		632		9
4		647		9
4		672		9
4		725		9
4		769		9
4		832		9
4		835		9
4		882		9
4		892		9
4		932		9
4		1021		9
4		1293		9
4		1305		9
4		1397		9
4		41		8
4		119		8
4		137		8
4		238		8
4		250		8
4		285		8
4		326		8
4		350		8
4		507		8
4		516		8
4		592		8
4		607		8
4		631		8
4		834		8
4		862		8
4		920		8
4		953		8
4		978		8
4		1022		8
4		1069		8
4		1070		8
4		1103		8
4		1140		8
4		1314		8
4		3		7
4		65		7
4		194		7
4		254		7
4		271		7
4		387		7
4		485		7
4		492		7
4		501		7
4		590		7
4		598		7
4		728		7
4		735		7
4		854		7
4		864		7
4		915		7
4		935		7
4		954		7
4		1060		7
4		1132		7
4		1234		7
4		1331		7
4		5		6
4		31		6
4		71		6
4		153		6
4		203		6
4		301		6
4		339		6
4		384		6
4		399		6
4		532		6
4		533		6
4		551		6
4		650		6
4		670		6
4		833		6
4		1048		6
4		1090		6
4		1145		6
4		1152		6
4		1269		6
4		1285		6
4		142		5
4		281		5
4		312		5
4		509		5
4		517		5
4		557		5
4		578		5
4		875		5
4		910		5
4		1045		5
4		1138		5
4		1176		5
4		1306		5
4		1357		5
4		1358		5
4		181		4
4		320		4
4		438		4
4		609		4
4		619		4
4		708		4
4		1067		4
4		1111		4
4		1146		4
4		1299		4
4		1395		4
